DissolvedOxygen_Saturation,pH,Temperature,Green Valley Lake,South Twin Lake,Swan Lake
0.3853314001943916,0.3947324986062262,-0.3403256333149763,0,0,1
-0.16255648552767363,-0.2918378994672868,-0.7876891301980157,0,0,0
-1.4927065191973548,-0.49595342321887115,-0.003682476574536396,1,0,0
-1.3590320211531286,-2.091765699822176,-1.6831869358125544,1,0,0
-0.22368656907351547,-0.45884150980949273,-0.8291470273076551,1,0,0
-1.1999923432143624,-0.32894981287666514,0.43950035527440856,1,0,0
1.4549810363471458,-0.6815129902657696,-0.25761452950687636,0,0,0
-1.4696242054933233,-1.813426349251833,-0.2609640147221273,1,0,0
-0.7479848374936586,0.3205086717874695,-1.5454146046868054,1,0,0
1.9567042946611484,1.3225303338407053,2.1085186499239974,0,0,1
-0.4430953751612868,-0.9227404274267322,-1.4280125073725276,1,0,0
1.0592842299923209,2.2688841257798766,1.1127809220221825,1,0,0
-0.5339027191837402,0.005057407807746766,-0.223930252653297,0,1,0
0.21157991791679231,-0.5330653366282528,-1.216188104993553,0,0,0
0.32825974543167646,0.8957433296328474,0.5665345492386729,0,0,1
-0.6150712948462684,-0.8670725573126647,-0.18305241538978545,0,1,0
0.21107261431890126,-0.9227404274267322,0.16610185667441452,0,0,0
2.0104784760375733,1.3781982039547762,1.0802770515606461,0,0,1
-0.6125347768568146,-1.0526321243595598,-0.45571939638838704,0,0,1
2.1408555006955097,1.3781982039547762,1.8067265612056225,1,0,0
0.6402514581345196,0.3019527150827803,0.05450120283253513,1,0,0
-0.8415823513045114,-0.8485166006079755,-0.36958181230426435,0,1,0
-0.9427894190837262,-1.6835346523190053,-0.018084498846213805,1,0,0
-0.04435474721911702,-0.8485166006079755,-1.1884683169408765,0,0,0
1.6140207142859122,2.1761043422564277,1.168977211352787,1,0,0
2.3255140103277614,0.784407589404709,0.574858294835106,1,0,0
0.4670072794548106,0.26484080167340196,-0.9804704823176883,0,0,0
0.5677070436361347,-0.1619462025344592,0.8319079075933282,0,0,0
-0.8849568089241747,-0.8670725573126647,-0.06094734495393896,1,0,0
2.31841175995729,0.5246241955390538,1.0021844198321757,1,0,0
-0.38044338082177287,0.07928123462650351,-0.05739504757619647,1,0,0
-0.9942807342696425,-1.3866393450439718,-0.16931518101236825,1,0,0
-0.4141790700815111,0.3205086717874695,-0.14167298583028742,1,0,0
-0.8748107369663589,0.07928123462650351,-1.8358483595686452,1,0,0
-2.4185355853480672,-1.9062061327752806,-0.3041954088565139,1,0,0
-0.5016889407176744,-1.0526321243595598,-1.5971530686954238,1,0,0
-1.2304305590878106,-1.2567476481111441,0.3993104267272858,1,0,0
-0.879376469347376,-1.293859561520526,-0.3370580412695687,0,0,1
-0.3865310239964627,-0.8299606439032864,-1.462197274685247,1,0,0
-0.8661865758022153,-1.1268559511783167,-0.9442036645489659,0,0,1
-0.24905174896805551,-0.2732819427625976,-1.1294298281449133,0,0,0
1.0047490932190597,0.4318444120156079,0.188818190177069,0,0,0
-0.6264856257988116,-0.9969642542454923,-1.8907448283514605,0,0,0
2.3321089571003415,-0.49595342321887115,0.1061723527703167,0,0,0
-1.4868725278216106,-1.7948703925471439,-0.32723492526799475,0,0,1
1.0095684773990221,0.1906169748546419,0.6041144733187593,1,0,0
0.1631324243182205,-0.1805021592391484,1.0479765829233187,0,1,0
0.25596898273223745,0.24628484496870948,-0.6911357181885612,0,0,1
0.13320151204266342,0.005057407807746766,-0.6326408008343999,1,0,0
1.29264388502209,-0.5887332067423203,1.9343252711486625,0,0,0
0.18672204162014294,-0.2547259860579084,-1.2023780144368412,0,0,0
-1.1058875258056187,-0.9227404274267322,0.5169190047073706,0,1,0
1.6297471258205272,0.5617361089484322,1.4640554631642118,0,0,1
0.0926172242113991,0.4318444120156079,-0.46200338804808794,0,0,0
-0.5070156284955281,-0.8114046871985938,-1.1931159760041745,0,0,1
-0.29318716198455513,-0.6444010768563879,-0.995836421665474,0,0,0
0.21157991791679231,0.6730718491765706,0.09503990500483965,1,0,0
-0.6437339481270989,-1.1082999944736274,-2.2102628263095445,1,0,0
0.9583308140120518,2.287440082484566,1.0387851328717563,1,0,0
-1.0597228983975557,-1.9618740028893498,0.12479949568611468,1,0,0
-1.5939135869765697,-2.0732097431174865,-0.2876363786573843,1,0,0
2.4234236047206856,0.3205086717874695,0.3913182518665364,0,0,1
0.12229448468801103,-0.36606172628604683,-0.05027977710245541,0,1,0
0.004092746379454416,-0.23617002935321924,-1.093160575797854,0,0,0
2.1469431438701987,1.8606530782767048,1.928956808007769,0,0,1
-0.6378999567513547,-1.0897440377689382,-1.2704407407127276,1,0,0
-1.1487546798273915,-1.9618740028893498,-0.9753249678968625,1,0,0
0.8157785030047364,-0.7557368170845263,1.5139514027602126,0,0,0
-0.04562300621384395,-0.44028555310480355,-1.571521862872924,0,0,0
1.173173887718806,1.0441909832703642,0.8187145450196085,1,0,0
0.7655554468135474,0.543180152243743,1.098825737676142,0,1,0
-0.04435474721911702,1.8977649916860833,0.9297718060560212,1,0,0
1.827849180796885,1.6750935112298098,1.3266411991332505,0,0,1
-0.594525499131691,0.24628484496870948,-0.7370221637212403,0,0,1
0.33333278141058453,-0.1805021592391484,-1.894950181493601,0,0,0
0.41171118728471306,0.7658516327000199,0.010776971275443747,1,0,0
-1.7544751757090082,-1.7948703925471439,0.395312434399486,1,0,0
0.18722934521803364,0.3390646284921587,-0.014489369633766415,1,0,0
-0.9011905240566804,1.13697076679381,0.4033122309698701,1,0,0
1.0676547393575195,0.5988480223578139,1.1973015100857132,0,1,0
2.0426922545036397,1.3225303338407053,1.103473303143758,0,0,1
-0.11233342933648456,-0.2732819427625976,-2.1096777124408495,0,0,0
0.7120349172360675,0.9328552430422258,0.9568036740879294,0,0,1
1.4283475974578792,-0.1805021592391484,1.2496229426523593,0,0,1
-1.8726769140175648,-2.0360978297081083,-0.38893427358493077,1,0,0
-0.5894524631527832,-1.1454119078830092,0.028932239056752945,0,0,1
-0.5988375797137628,0.3019527150827803,0.10989046943761717,0,1,0
-0.5988375797137628,0.3019527150827803,0.10989046943761717,0,0,1
2.362039869375899,0.710183762585949,0.7706484115455295,0,0,1
-0.9554720090309962,0.6730718491765706,1.0204517936187882,0,0,1
-0.2843093490214662,1.452422030773533,0.6759659882820833,1,0,0
-1.4171182831116254,-1.238191691406455,0.188818190177069,0,0,1
0.11265571632808592,-0.2732819427625976,-0.07158291059097874,1,0,0
-0.6690991280216391,1.0441909832703642,-0.745536614377487,1,0,0
0.496938191730368,0.5988480223578139,-0.44626855621214984,0,0,1
1.1703837179304064,1.118414810089121,0.05816838516843475,1,0,0
1.7778797764046412,0.710183762585949,1.0802770515606461,1,0,0
-0.18563879923170537,-1.1454119078830092,1.1595693408291605,0,0,0
-0.43142739240979855,0.04216932121712514,0.6930379354939072,1,0,0
0.017282639924615147,-0.8485166006079755,0.7532900260978371,0,0,0
-0.7178002734191556,-0.1619462025344592,-0.5179656566366098,0,0,1
1.6391322423815071,1.1555267234984994,0.6083095836594126,1,0,0
-0.5060010212997462,0.5802920656531247,-1.068624450616337,1,0,0
-1.9934151703155756,-2.128877613231556,0.07655870725066535,1,0,0
0.0682666515126408,-1.238191691406455,0.9703748278899924,0,0,0
-0.78374974114496,-0.9969642542454923,-1.828397441013162,1,0,0
1.8440828959293905,0.005057407807746766,0.9432693529453817,1,0,0
0.3295280044264034,-0.9598523408361106,1.3606794475170167,0,0,0
0.9940957176633531,0.9885231131562934,1.0204517936187882,0,0,1
0.48273369098942553,0.7287397192906415,0.3476330845018465,1,0,0
0.31050411950549833,-0.7928487304939047,1.5390622810236683,0,0,0
0.6463391013092087,1.0998588533844318,1.0525785106491714,0,0,1
-0.15215676177091228,-0.21761407264853005,-2.209370184122425,0,0,0
-0.49128921696091304,-0.08772237571570246,-0.3370580412695687,0,0,1
0.8213588425815352,-0.19905811594383757,-0.2137576224493885,0,0,0
-0.7766474907744888,-1.0897440377689382,-1.8505900827369295,1,0,0
-0.34112735198523586,1.2854184204313268,-0.6267212739821912,1,0,0
2.175352145352084,0.710183762585949,-0.7932568363276751,0,0,0
-0.14251799341098717,0.4318444120156079,-0.40496901974769023,0,0,1
0.5588292306730457,-0.9227404274267322,0.44758427065272355,0,0,0
-0.332249539022147,-0.8114046871985938,-1.8133343665583441,0,0,0
-1.0612448091912283,-0.05061046230632079,-0.5969313452117165,0,1,0
0.5403126493500314,-0.49595342321887115,0.8275060908781073,1,0,0
-0.19578487118952118,0.951411199746915,0.9297718060560212,0,0,1
-0.4694751622516086,0.1906169748546419,-0.6148438097944158,0,1,0
0.21690660569464557,0.26484080167340196,-0.6088858401856498,0,0,1
1.6031136869312599,-0.10627833242039164,1.1127809220221825,0,0,0
0.83049030734357,0.6545158924718815,1.8330960955608608,0,1,0
-1.224342915913121,-1.1454119078830092,0.38334130770714564,1,0,0
0.4834946463862618,-0.5701772500376312,0.41132728368080845,0,0,0
-0.819768296595207,0.17206101814995273,-1.8208928516597758,1,0,0
-0.5496291307183552,-0.1619462025344592,-0.41773658282660475,0,1,0
-0.9245264895596573,-0.08772237571570246,-0.27765994420072176,0,0,1
0.7685992684008917,-0.44028555310480355,-0.8428131297692192,0,0,0
0.4033406779195149,0.6359599357671922,0.5873731939956468,0,1,0
-0.35330263833461517,-0.44028555310480355,-0.745536614377487,1,0,0
0.9981541464464795,0.6916278058812598,2.0535808043203247,0,1,0
-0.06160306954740444,-0.06916641901101327,-0.9020422618171718,0,0,1
0.5890137947475483,0.8215195028140874,0.15103136874489737,1,0,0
-0.6300367509840472,-0.23617002935321924,-0.6532585924427035,0,0,1
-1.855174939890332,-0.5145093799235603,0.02529397811314251,1,0,0
-1.5322761998328374,-1.6649786956143162,-0.28431432264330525,0,0,1
0.2975678777592828,0.3947324986062262,0.9477767044143818,0,1,0
-0.6597140114606591,-0.384617682990736,1.0710276235327387,0,0,0
-0.8912981038978097,-1.0340761676548706,-0.30089042928484755,0,1,0
-1.2481861850139886,-1.405195301748661,0.9613232966191975,0,0,1
-0.45577796510855684,-0.19905811594383757,1.508942279594318,0,0,1
-1.0450110940587227,-0.2547259860579084,-0.650322753941196,0,1,0
-0.11715281351644712,0.11639314803588517,1.2783774236793708,1,0,0
-1.3291011088775715,-0.6815129902657696,0.13227597389225879,1,0,0
1.1607449495704811,0.35762058519684786,0.7968060907133286,0,0,1
1.6710923690486275,2.3059960391892553,-0.24754543817918703,1,0,0
-0.7725890619913625,1.3039743771360162,-0.1967339173497906,1,0,0
-0.7497604000862763,-0.9598523408361106,-1.3231329763939965,0,0,1
0.15374730775724094,0.13494910474057437,-0.028848410218266445,1,0,0
-0.4811431450030969,-0.6072891634470096,-1.7684207648466832,1,0,0
0.9296681607312216,1.2297505503172594,1.1408038387937065,0,0,1
-0.8015053670711382,1.452422030773533,-0.5668194450710018,1,0,0
-0.51462518246389,1.6008696844110497,-0.8318863544247718,1,0,0
-0.49128921696091304,-0.08772237571570246,-0.3370580412695687,0,1,0
2.1748448417541932,0.13494910474057437,0.15855925046741717,0,1,0
-0.4154473290762384,0.6545158924718815,-0.8913820800676838,1,0,0
-0.6396755193439723,-1.1825238212923874,0.8055574128568322,0,0,0
0.6354320739545563,2.0833245587329783,-0.5577227884479011,1,0,0
-0.10700674155863095,0.48751228212967546,0.15103136874489737,0,1,0
-1.6930914403642212,-1.405195301748661,-0.30089042928484755,1,0,0
-0.9836273587139356,0.9699671564516041,-0.682442332645706,1,0,0
0.6184374034252147,1.4153101173641545,1.79095854512628,0,0,1
0.8543335764444376,-0.36606172628604683,0.25390558707596483,0,0,0
-0.553941211300427,-0.662957033561077,-0.018084498846213805,0,1,0
-1.0653032379743546,-1.6464227389096269,-1.8520525660071256,1,0,0
0.49085054855567817,0.4318444120156079,-1.0161601858708702,0,0,0
1.8235371002148129,-0.36606172628604683,0.13976711784453758,0,0,0
-0.46338751907691916,-0.10627833242039164,-1.5264722666154806,1,0,0
-0.059320203356895744,-1.1825238212923874,0.3357985385069165,0,0,0
2.6047846409666473,1.6750935112298098,1.4145921131902912,1,0,0
-0.4636411708758643,1.8977649916860833,0.7576236270839364,1,0,0
-1.0059487170211308,0.07928123462650351,0.6802280376539629,1,0,0
0.06623743712107764,0.5246241955390538,0.8275060908781073,0,1,0
-0.2056772913483918,1.712205424639188,-0.7341777698288057,1,0,0
0.22299424886933505,-0.1619462025344592,0.5582264001305384,0,0,0
1.751246337515374,1.637981597820428,2.2930884959879014,0,0,1
-0.5620580688666796,0.3019527150827803,-0.650322753941196,0,0,1
-0.35304898653566963,-0.6815129902657696,0.04717770352290298,1,0,0
0.5453856853289395,0.06072527792181432,0.7880708279207901,0,1,0
1.10291233941093,0.8029635461093982,0.20022625053882753,1,0,0
0.013985166538325055,-0.21761407264853005,0.04717770352290298,0,0,0
-0.14074243081836918,-0.5330653366282528,-1.2659796529344145,1,0,0
-0.37562399664181034,-0.2918378994672868,-1.9841169478875857,1,0,0
-0.14150338621520542,-0.6258451201516987,-1.6115876994434895,0,0,0
-0.06515419473264006,0.4689563254249863,0.6125086144776326,0,1,0
2.8695971190656455,0.5617361089484322,0.7316818782415815,0,0,1
0.10834363574601406,1.470977987478222,0.7619612235545062,1,0,0
0.1567911293445855,-0.4773974665141819,-0.003682476574536396,0,0,0
-0.6447485553228803,-0.9227404274267322,-0.7170457076974958,1,0,0
-0.9575012234225593,0.8586314162234657,-1.0438007477346882,1,0,0
2.1438993222828544,2.5101115629408395,1.4789787230971527,1,0,0
1.179515182692441,-0.4031736396954252,-0.25426160638367934,0,0,0
-1.8158589110537953,-1.2567476481111441,-0.08218653011280752,1,0,0
0.05076467738540822,-0.718624903675148,0.7273722050512454,0,0,0
-0.4826650557967694,0.26484080167340196,0.5087040762798914,1,0,0
0.2747392158541969,-0.6815129902657696,1.6150498537821434,0,0,0
0.78305742094078,0.8586314162234657,-0.1451405168245673,1,0,0
-0.9034733902471891,-0.3475057695813544,0.7576236270839364,1,0,0
-0.7667550706156181,0.8400754595187766,1.4047511605804792,0,0,1
2.022653762386953,1.1740826802031885,0.4923206337599724,0,0,1
1.323843056292374,0.9328552430422258,1.3072846379174117,0,1,0
-0.9290922219406748,1.0813028966797427,-0.511800201079502,1,0,0
-0.7213513986043912,-0.7928487304939047,-1.7331068343936074,1,0,0
0.6339101631608846,1.5637577710016712,0.6547150193183566,1,0,0
-0.6427193409313172,0.9699671564516041,0.8761481938340397,0,0,1
-0.5118350126754906,1.2854184204313268,0.17365920416062858,1,0,0
-0.7852716519386325,-1.442307215158041,-1.4878436140618305,1,0,0
-0.6807671107731273,-0.32894981287666514,-0.8209106942424225,0,0,1
0.2853925914099038,-0.5887332067423203,-0.45571939638838704,0,0,0
-1.0599765501965013,-1.2567476481111441,-1.7841166195648592,0,0,0
-0.9465941960679073,-1.2753036048158335,1.2210207228415328,0,0,1
-0.34138100378418135,-1.3309714749299042,0.6717078936261123,0,0,0
0.26002741151536374,-0.384617682990736,0.07655870725066535,0,0,0
-0.5988375797137628,0.6730718491765706,1.2879961680814977,0,1,0
1.2726053929054029,1.5823137277063606,1.8383834485477566,0,0,1
-0.8078466620447732,1.192638636907881,0.20022625053882753,1,0,0
-0.07732948108201904,-0.05061046230632079,-1.3972335001411056,0,0,0
0.6204666178167783,1.3596422472500869,1.3314909951288303,0,0,1
-1.5348127178222912,-1.7206465657283854,0.19261717623766444,1,0,0
0.14689870918571485,0.11639314803588517,0.23849421247424843,1,0,0
0.8505287994602565,2.1389924288470494,1.0433787910541974,1,0,0
0.0444233824117732,0.6174039790625031,-0.3760460834335694,1,0,0
0.9423507506784916,0.5988480223578139,-0.2103598190738093,0,0,0
-0.6229345006135759,-0.42172959640011437,-0.4431116406221616,1,0,0
0.5920576163348933,2.361663909303323,0.8143248115686808,1,0,0
-1.360553931946801,-2.0732097431174865,-0.6473837320297626,1,0,0
1.0022125752296058,-0.2918378994672868,0.8939576890319377,0,0,0
0.29350944897615644,-0.6258451201516987,0.27325382946402565,1,0,0
-1.2829364814695086,-1.5165310419767994,-0.18305241538978545,0,0,1
-0.9628279112004129,-0.9784082975407998,0.05450120283253513,1,0,0
0.24988133955754757,-0.662957033561077,-0.1451405168245673,0,0,1
-1.0219287803546913,0.35762058519684786,-0.16931518101236825,0,0,1
-0.3312349318263652,-0.19905811594383757,-1.9319679662723943,1,0,0
0.400804159930061,-0.49595342321887115,-0.07865553637879859,0,0,0
0.2501349913564931,0.04216932121712514,-1.2389847076161493,0,0,0
1.0745033379290447,1.118414810089121,1.3266411991332505,0,0,1
0.6387295473408471,-0.7742927737892155,-0.20355380998347358,0,0,0
-0.7685306332082358,-0.21761407264853005,-0.2876363786573843,0,1,0
0.22502346326089823,-0.23617002935321924,-0.1486045417955651,0,0,0
-0.9798225817297548,-0.9784082975407998,-1.4381434693555426,0,0,0
-0.8633964060138158,-1.1825238212923874,-1.853512931167273,1,0,0
-0.3401127447894541,-0.551621293332942,-2.074712095612032,0,0,0
1.311667769942995,-0.49595342321887115,-0.9468134057775742,0,0,0
-0.9658717327877575,-0.9227404274267322,0.007156718370671886,0,1,0
0.6027109918905997,1.3596422472500869,1.3802239825497837,0,0,1
0.031740792464503176,-0.2918378994672868,-1.8665611980904147,0,0,0
-0.36065854050403157,0.48751228212967546,-0.8181591260133668,0,0,0
0.26281758130376315,1.5637577710016712,0.8231083040715311,1,0,0
1.0118513435895309,1.2668624637266377,0.3714044119505472,0,0,1
-0.5514046933109731,0.3019527150827803,0.17365920416062858,0,1,0
-1.0894001588741677,-1.0897440377689382,-0.3305126892962228,0,1,0
-1.9716011156062712,-1.776314435842453,-0.32723492526799475,1,0,0
0.25114959855227453,0.5617361089484322,0.49641069792000764,0,1,0
0.23618414241449615,-0.32894981287666514,0.46786125043528615,0,0,0
1.588148230793481,-0.44028555310480355,-0.8753014193440297,0,0,0
-1.3062724469724851,-1.2010797779970765,-0.41773658282660475,0,0,0
0.8530653174497104,-0.32894981287666514,1.3072846379174117,0,0,0
0.9583308140120518,-0.14339024582977,1.0433787910541974,0,0,0
-0.8661865758022153,0.15350506144526355,-1.7731527203725115,1,0,0
1.301521697985179,-0.5330653366282528,-0.8887095105468658,0,0,0
0.39243365056486285,0.3947324986062262,1.0067450866044485,0,1,0
0.05000372198857199,-0.384617682990736,-0.2273142096214782,0,0,0
-0.48444061838938735,1.3596422472500869,0.02529397811314251,1,0,0
1.0181926385631659,0.5988480223578139,2.401659119837731,0,1,0
-0.48165044860098793,-0.6444010768563879,-2.0769513092531735,0,0,0
2.560395576151202,1.7678732947532556,1.7491068981642435,0,0,1
1.154150002797901,0.3019527150827803,0.7837092134021448,0,0,1
0.5814042407791861,1.9905447752095324,1.1081250305343406,1,0,0
1.32130653830292,-0.23617002935321924,1.1267736028171993,0,0,0
0.3698586404587222,-0.2918378994672868,-0.04671679984852838,0,0,0
-0.42128132045198236,-0.32894981287666514,1.370443146667429,0,1,0
-0.7185612288159919,-1.1639678645876983,1.3460659918064286,0,1,0
-0.2391593288091849,0.5802920656531247,0.8011797432902436,0,1,0
1.210968005761671,0.6359599357671922,1.7699970546991113,0,1,0
-0.3862773721975172,-0.5145093799235603,-0.3305126892962228,1,0,0
1.927280685983482,1.8606530782767048,1.1361229170437082,1,0,0
-0.4694751622516086,0.1906169748546419,-0.6148438097944158,0,0,1
-1.6575801885118653,-0.662957033561077,-0.018084498846213805,1,0,0
0.7665700540093288,0.2277288882640203,-0.8126467917955801,0,0,0
0.6595289948543698,-0.21761407264853005,0.562378526190469,1,0,0
0.3305426116221852,0.3019527150827803,-0.25761452950687636,1,0,0
0.023116631300359465,-0.10627833242039164,-1.3763900233806214,0,0,0
-0.9838810105128811,1.0256350265656717,-1.102894941880561,1,0,0
-0.2693438928836875,-0.6258451201516987,-0.12079405742735025,0,0,1
0.30213361014030016,-1.1825238212923874,-0.08923788964280674,0,0,0
1.302282653382015,-0.19905811594383757,1.3753314214209527,0,0,0
-0.594525499131691,1.6194256411157388,0.9118321803645795,1,0,0
-0.10066544658499593,0.5060682388343647,0.27325382946402565,0,1,0
-0.22470117626929687,-0.2547259860579084,-0.223930252653297,0,0,0
-0.5813356055865302,-0.5701772500376312,-0.09627509242708489,0,1,0
-1.4196548011010794,-2.128877613231556,-1.5435314490438992,1,0,0
-1.030552941518835,0.3947324986062262,-0.9778991983189057,1,0,0
-0.05855924796005951,-0.23617002935321924,-1.2547794248623667,0,0,0
-0.9952953414654243,-0.36606172628604683,-0.03242922886025992,1,0,0
0.9844569493034281,-0.05061046230632079,0.5790260216517806,0,1,0
-0.19020453161272238,-0.5145093799235603,-1.980315193731645,0,0,0
-0.5795600429939126,1.0441909832703642,-0.9856042189215248,1,0,0
-0.9701838133698294,-1.1268559511783167,-0.13124933600532798,0,0,1
0.13091864585215474,0.4318444120156079,1.6150498537821434,0,1,0
0.45356373411070433,0.543180152243743,1.0433787910541974,0,1,0
0.33079626342113033,0.6730718491765706,0.7230665123114437,1,0,0
-0.16331744092450987,0.6359599357671922,-1.7620804401318386,1,0,0
-0.8672011829979966,-1.7948703925471439,-0.06094734495393896,1,0,0
-2.0717935761897044,-1.5721989120908686,-0.007288360581063705,1,0,0
1.0039881378222235,1.0070790698609826,0.7880708279207901,1,0,0
-0.4362467765897611,0.4318444120156079,0.3357985385069165,0,1,0
-1.2608687749612586,-1.6835346523190053,-0.11730192628857171,1,0,0
1.14096010925274,0.04216932121712514,0.22697480429093592,0,1,0
0.347029978553636,0.8957433296328474,1.2928119096309936,0,1,0
1.5559344523274157,-0.36606172628604683,1.3900219727046288,0,0,1
0.14613775378887864,-0.384617682990736,-1.2925839464888236,0,0,0
-0.8009980634732471,-1.5536429553861777,0.3555417002166683,0,0,0
1.1612522531683722,0.6359599357671922,0.1061723527703167,0,0,1
0.6856551301457461,0.7287397192906415,0.49641069792000764,0,1,0
0.5826724997739133,0.9142992863375367,0.6802280376539629,1,0,0
-0.33503970881054634,-0.6815129902657696,-0.9442036645489659,0,0,0
-0.5181763076491256,1.7307613813438774,0.7403131745610528,1,0,0
0.7224346409928288,2.1761043422564277,1.1314461724436338,1,0,0
-0.5585069436814444,1.0998588533844318,-0.7483685275955166,1,0,0
-0.5176690040512345,0.15350506144526355,1.29763190032858,0,1,0
2.4234236047206856,0.3205086717874695,0.3913182518665364,0,1,0
-0.6886303165404348,-0.8299606439032864,-1.068624450616337,0,0,0
-1.0249726019420358,-1.5721989120908686,-1.558528059996665,1,0,0
-1.1391159114674663,1.21119459361257,-0.511800201079502,1,0,0
0.2914802345845933,-0.12483428912508082,-1.9828516452266585,0,0,0
-0.9501453212531429,0.2091729315593311,-0.16931518101236825,0,1,0
-0.4205203650551461,0.8400754595187766,0.35158549911030273,0,0,1
1.1861101294650214,-0.12483428912508082,0.29269567799276563,0,1,0
-0.664026092042731,-0.32894981287666514,1.0849079910729265,0,0,1
-1.9840300537545956,-1.4237512584533518,0.43546414834609065,1,0,0
0.5803896335834047,-1.0897440377689382,-0.8482582254135973,0,0,0
-0.3692827016681753,-0.05061046230632079,-0.3792731719169352,0,1,0
0.42134995564463856,0.7472956759953306,-0.3140899010247074,1,0,0
-0.7530578734725664,-1.2567476481111441,-1.6591818161196128,1,0,0
2.358488744190663,1.3967541606594653,1.8702018758817018,0,0,1
0.1636397279161116,-1.2010797779970765,1.3314909951288303,0,0,0
-1.7605628188836981,-1.7948703925471439,0.19641986232416786,1,0,0
1.0311288803093819,0.37617654190153704,0.33973960631551975,1,0,0
-0.7860326073354688,-0.8485166006079755,-1.1603484285350387,0,0,0
-0.6564165380743691,0.6545158924718815,1.0525785106491714,0,0,1
-0.37384843404919266,-0.23617002935321924,0.5873731939956468,0,0,1
0.3772145426281386,1.452422030773533,0.7187647978758102,1,0,0
-0.16864412870236348,-0.4773974665141819,-1.575212490532479,0,0,0
0.07536890188311206,-0.5701772500376312,-1.2547794248623667,1,0,0
0.27245634966368826,1.0256350265656717,0.3753795772964074,0,0,1
1.5835824984124645,0.09783719133119269,1.3072846379174117,0,0,0
0.5687216508319161,-0.32894981287666514,0.19641986232416786,0,0,0
1.773314044023624,1.5452018142969821,1.0802770515606461,1,0,0
-0.7145028000328656,-0.6258451201516987,-0.3824968984066861,1,0,0
-0.594525499131691,0.24628484496870948,-0.7370221637212403,0,1,0
-1.071898184746935,-1.4237512584533518,0.22697480429093592,1,0,0
-0.04638396161068018,1.0627469399750533,0.21166764897941526,0,0,1
-1.0450110940587227,-0.2547259860579084,-0.650322753941196,0,0,1
0.6671385488227314,1.1740826802031885,0.7880708279207901,0,0,1
0.02971157807294001,1.4338660740688436,0.7532900260978371,1,0,0
-1.6025377481407133,-1.4237512584533518,0.4800735973673696,0,0,0
-0.7462092749010406,-0.9598523408361106,-1.2298990061327335,0,0,1
0.24455465177969432,-0.10627833242039164,0.09503990500483965,0,0,0
-0.48139679680204245,-0.4031736396954252,-0.3239537664779419,1,0,0
-0.26553911589950635,-1.1268559511783167,0.5416568231108633,0,0,0
0.6747481027910937,-0.45884150980949273,1.034195606206235,0,0,0
0.3482982375483629,-0.10627833242039164,-2.082517674249833,0,0,0
-0.7320047741600981,-0.08772237571570246,-0.13820194674266167,0,0,1
-0.3692827016681753,-0.05061046230632079,-0.3792731719169352,0,0,1
0.681850353161565,0.41328845531091873,-0.3403256333149763,0,0,0
-0.2148087561104262,0.5802920656531247,0.14351819471760638,0,1,0
-1.7215004418461062,-1.4608631718627303,0.395312434399486,1,0,0
1.1057025091993296,0.7287397192906415,0.01802827147927526,0,0,1
1.8410390743420455,1.6565375545251204,2.424732485814763,0,0,1
-0.15215676177091228,0.2091729315593311,-1.2046866020629694,1,0,0
